,summary,Hazard,Causes,Impacts,Mitigation,Adaptation,Resilience,Vulnerability,word
Arbeit,4.464332166509663,0.48622509992237367,-0.2892373446374077,-0.2643472076009826,0.11498348993339101,-0.3601725448645159,-0.10576391008675293,0.028438733992951222,Arbeit
der arbeit,4.138284698460286,0.562063354355609,-0.21339909020417233,-0.2711546257627036,-0.2214404411384483,-0.28433429043128056,-0.02992565565351772,0.10427698842618649,der arbeit
Kampfmittelbeseitiger,2.6996229149917457,0.4170143165499508,-0.09423606563647205,-0.30736277556913744,-0.10649100942200013,-0.13573303659822833,0.3972436201417803,0.5314462642214846,Kampfmittelbeseitiger
arbeit kampfmittelbeseitig+er,2.6996229149917457,0.4170143165499508,-0.09423606563647205,-0.30736277556913744,-0.10649100942200013,-0.13573303659822833,0.3972436201417803,0.5314462642214846,arbeit kampfmittelbeseitig+er
bleibt,25.707480792473362,0.1372525301367272,-0.0004992016389217484,0.061776182264751595,-0.12343613338895827,-0.10022180774560649,-1.85642630868002,-1.7222236646003157,bleibt
kampfmittelbeseitig+er bleib+t,2.6519216584799232,0.38121427699741617,-0.07640849483814878,-0.28953520477081424,-0.08866343862367682,-0.11790546579990518,0.41507119094010364,0.5492738350198079,kampfmittelbeseitig+er bleib+t
Daueraufgabe,2.6319880922554435,0.36546829837665135,-0.06886345272765844,-0.28199016266032395,-0.08111839651318646,-0.11036042368941491,0.422616233050594,0.5568188771302981,Daueraufgabe
bleib+t dauer+aufgabe,2.6319880922554435,0.36546829837665135,-0.06886345272765844,-0.28199016266032395,-0.08111839651318646,-0.11036042368941491,0.422616233050594,0.5568188771302981,bleib+t dauer+aufgabe
Kopiere,56.80219588768262,-0.018875989671897134,-0.05919692814862129,0.05127333490194845,-0.020191582430131857,0.03435460924456074,-2.649219262689866,0.9306138817556617,Kopiere
aktuellen,73.09832093722818,0.02614194583570913,-0.03626698183886032,0.03487302612315357,-0.06591468874710144,-0.0377933444214861,-0.08179724398758526,0.5783667461300929,aktuellen
kopier+e aktuell+en,57.22579231511416,-0.00491870845002154,-0.047374160262886184,0.0589972238334205,-0.03470716206729534,0.013452097566910272,-2.656648989069838,0.8231674318728496,kopier+e aktuell+en
Link,58.50130200577219,0.0017265552201202834,-0.040550955162994694,0.06368592958900343,-0.042207015873480316,0.003325767475707862,-2.6786932882146908,0.736362332391803,Link
aktuell+en link,58.50130200577219,0.0017265552201202834,-0.040550955162994694,0.06368592958900343,-0.042207015873480316,0.003325767475707862,-2.6786932882146908,0.736362332391803,aktuell+en link
Zur,61.633405832685945,-0.004691125189478995,-0.04705067114450827,0.04485170319001932,0.024587301978221354,0.0032003249623775167,-2.7308483037409195,0.6508188449314489,Zur
link zu,59.77218858828716,0.0032326564487434335,-0.038091860494970015,0.06520880597686077,-0.04349655043320414,0.001764364069107773,-2.7001847567173995,0.6814823919549692,link zu
Merkliste,60.85575099079855,0.0036083881909785127,-0.03636610319372221,0.0660816820522652,-0.04419718022551848,0.0016874665885140405,-2.7181506036249203,0.6430515330024631,Merkliste
zu merk+liste,60.85575099079855,0.0036083881909785127,-0.03636610319372221,0.0660816820522652,-0.04419718022551848,0.0016874665885140405,-2.7181506036249203,0.6430515330024631,zu merk+liste
hinzufügen,78.05302338897931,0.014379925889096028,-0.02623801108746117,0.08701240711541118,-0.06712498613826234,-0.02459738786755316,-2.9670326604928645,0.3481193145969379,hinzufügen
merk+liste hin+zu+füg+en,52.27127112631386,-0.045711742865443314,-0.0869038840989271,0.0805380911009825,-0.0733026590870789,0.09162588610940162,-2.5660911886126048,0.7490607864771974,merk+liste hin+zu+füg+en
hin+zu+füg+en wochenlang,2.731776464597506,0.4397651757177062,-0.1060760806973138,-0.3192027906299793,-0.11833102448284187,-0.1475730516590702,0.38540360508093874,0.5196062491606428,hin+zu+füg+en wochenlang
Kampfmittelbes…,2.7049494406678964,0.4208568168234576,-0.09620718455217053,-0.30933389448483595,-0.10846212833769853,-0.13770415551392687,0.39527250122608193,0.5294751453057861,Kampfmittelbes…
arbeit kampfmittelbes…,2.7049494406678964,0.4208568168234576,-0.09620718455217053,-0.30933389448483595,-0.10846212833769853,-0.13770415551392687,0.39527250122608193,0.5294751453057861,arbeit kampfmittelbes…
+2175,2.6652678248584105,0.39149056258138626,-0.0814285131947996,-0.2945552231274651,-0.09368345698032762,-0.12292548415655594,0.4100511725834528,0.5442538166631569,+2175
kampfmittelbes… +2175,2.6652678248584105,0.39149056258138626,-0.0814285131947996,-0.2945552231274651,-0.09368345698032762,-0.12292548415655594,0.4100511725834528,0.5442538166631569,kampfmittelbes… +2175
+2175 char+s,2.653742302824712,0.38262848440092995,-0.0770947970350195,-0.29022150696768495,-0.08934974082054731,-0.11859176799677587,0.4143848887432331,0.5485875328229372,+2175 char+s
Baumbestand,4.4673230107186,0.13864274322364886,-0.036562326379730635,-0.005274297433223025,-0.042389792281988914,-0.1236700949556286,-0.1064336279075552,0.02776901617214898,Baumbestand
Deutschland,194.9628335482186,0.05551553229823924,-0.1840989147764372,0.16988189188204708,-0.08330822517568207,-0.09736544872179372,-1.7277488067251443,-0.9527133142832143,Deutschland
baum+bestand deutschland,4.739545368417975,0.14764676172061056,-0.044010494221271464,0.002630217293289706,-0.04948669721830286,-0.13373405432861568,-0.1655854949867147,-0.03138285090701062,baum+bestand deutschland
schrumpft,5.055360505082533,0.15674974412011983,-0.05180040622671745,0.010802527861788104,-0.056923609494929917,-0.14416721117626735,-0.2300934441797834,-0.09589080010007926,schrumpft
deutschland schrumpf+t,5.055360505082533,0.15674974412011983,-0.05180040622671745,0.010802527861788104,-0.056923609494929917,-0.14416721117626735,-0.2300934441797834,-0.09589080010007926,deutschland schrumpf+t
Dramatischer,5.495625408949699,0.1675395031326468,-0.06140919727869294,0.020744845379098226,-0.06611861903471668,-0.15689335318281353,-0.3135966732804363,-0.17939402920073208,Dramatischer
schrumpf+t dramatisch+er,5.495625408949699,0.1675395031326468,-0.06140919727869294,0.020744845379098226,-0.06611861903471668,-0.15689335318281353,-0.3135966732804363,-0.17939402920073208,schrumpf+t dramatisch+er
Waldverlust,6.4925917733790355,0.18622956721108866,-0.07917476932897134,0.03870362037157872,-0.08318720669828021,-0.17995775022706534,-0.48030607746183185,-0.3461034333821277,Waldverlust
dramatisch+er wald+verlust,6.4925917733790355,0.18622956721108866,-0.07917476932897134,0.03870362037157872,-0.08318720669828021,-0.17995775022706534,-0.48030607746183185,-0.3461034333821277,dramatisch+er wald+verlust
Dürre,2509.850940564555,0.2871608279734514,-0.25829524719341973,0.20516501791184255,-0.28311927402695564,-0.3903304465201266,-3.3756528900394116,-2.5898334589156797,Dürre
wald+verlust dürre,10.115771844239445,0.22267306941088616,-0.11931396737615446,0.07703142091032532,-0.12210646982204416,-0.22952536707464366,-0.9237400523187678,-0.7895374082390637,wald+verlust dürre
Hitze,337.52600605199217,0.1728520195355313,0.16476022814151756,0.12289388453377996,-0.2847839328962451,-0.3749965633802842,-4.431286840028495,-0.9723016276614167,Hitze
dürre hitze,59.17537648107897,0.2565789090753358,-0.07976254054724555,0.13993637048605004,-0.23669860067904258,-0.3455695492409854,-2.6901497952598454,-2.555947151180141,dürre hitze
Schädlinge,26.638082707273878,0.09549975589010615,0.11963156416633518,0.020091094570270026,-0.05888652970002218,-0.45878482786762026,-1.8919861503501403,1.8892180307201212,Schädlinge
hitze schädling+e,9.22282958347501,0.21630955527489998,-0.11165118867084177,0.0699730977914637,-0.11463766081099366,-0.22034967360430302,-0.8313261644565296,-0.6971235203768255,hitze schädling+e
setzen,32.49556983631046,0.04802032205454379,-0.016315020306864582,0.14571370689156338,-0.0018483588670475408,-0.24534461844144265,-2.0907480450309843,-1.9565454009512804,setzen
schädling+e setz+en,9.708229402471327,0.1707700741831471,-0.0019452873174909016,0.0655950450023809,-0.07427713408310846,-0.26682113365749094,-0.8826181955512367,-0.7484155514715325,schädling+e setz+en
deutschen,18.55160408310401,0.4014545561761249,0.09518601841151707,-0.17342940279253188,-0.23318309111027566,-0.18850778679450375,-1.53020053651315,-1.395997892433446,deutschen
setz+en deutsch+en,7.319068291973808,0.1977174416806396,-0.09093263661037879,0.05026803862335132,-0.09453561065967851,-0.1948576667330085,-0.6001273150704999,-0.4659246709907957,setz+en deutsch+en
Wäldern,20.201393159687736,0.07975165873211144,0.1582112964849219,0.0982716141243394,-0.15058600485810972,-0.24723811939147824,-1.6153958480459543,-1.48119320396625,Wäldern
deutsch+en wald+ern,8.144088462291377,0.16956764553545814,0.1059144034604631,0.02234981007292681,-0.1354961458213024,-0.2376966531394111,-0.7069365997304395,-0.5727339556507355,deutsch+en wald+ern
stark,65.98217547864894,0.06537898666120003,0.05804800040858843,0.11553335682994573,-0.11843294606326994,-0.2132992462210224,-0.5814839836289613,-2.6648262706819623,stark
wald+ern stark,6.584934760538851,0.18766060419020647,-0.08060152905562472,0.04012096449937391,-0.08456202425941545,-0.1817818754637456,-0.49442870557839896,-0.3602260614986948,wald+ern stark
Neue,12.363056710644512,0.11512485092969,-0.08953763841833791,0.056047497646949676,-0.041181732083684135,-0.06925587948717114,-1.1243570058563621,-0.990154361776658,Neue
Satellitendaten,6.177449561600191,0.18100947261683206,-0.07405511114798431,0.03358662266905893,-0.07825896415045921,-0.17337673552987262,-0.4305497717066191,-0.29634712762691484,Satellitendaten
neu+e satellit+en+dat+en,6.177449561600191,0.18100947261683206,-0.07405511114798431,0.03358662266905893,-0.07825896415045921,-0.17337673552987262,-0.4305497717066191,-0.29634712762691484,neu+e satellit+en+dat+en
zeigen,28.751979522573315,0.08280008752712484,0.03318431314655675,0.08340703565706038,0.006583451070195169,-0.21327241170727465,-1.968350895547801,-1.8341482514680971,zeigen
satellit+en+dat+en zeig+en,5.9649394222684,0.17716183060081064,-0.07036295308902453,0.029866654568913794,-0.07470966364612674,-0.1685969829201374,-0.39554317768475084,-0.2613405336050467,satellit+en+dat+en zeig+en
Seit,49.82098206754833,0.049726955851508645,-0.051931268078554416,0.16937243966188642,-0.1495762106894931,-0.12003988920518188,-2.518080499670677,-2.3838778555909728,Seit
zeig+en seit,6.131837363962459,0.18020731976594692,-0.07327981721345625,0.03280753619286445,-0.0775133363681892,-0.17237537599582278,-0.42313871586245116,-0.2889360717827471,zeig+en seit
2017,7.082767783697462,0.19471312021926063,-0.08778838144466365,0.04720163716752838,-0.09149667944525192,-0.1909030858980026,-0.5673090389288411,-0.433106394849137,2017
seit 2017,6.249199539014079,0.18224640943932457,-0.07525649336184002,0.034791715333179436,-0.07941472711391331,-0.17492597000760998,-0.4420976595040447,-0.30789501542434056,seit 2017
2017 fast,6.4925917733790355,0.18622956721108866,-0.07917476932897134,0.03870362037157872,-0.08318720669828021,-0.17995775022706534,-0.48030607746183185,-0.3461034333821277,2017 fast
Zehntel,6.790789173966755,0.1907058320703642,-0.08367242065675533,0.043158566944897565,-0.08752321607471082,-0.1856931410082367,-0.5252114384480976,-0.3910087943683933,Zehntel
fast zehntel,6.790789173966755,0.1907058320703642,-0.08367242065675533,0.043158566944897565,-0.08752321607471082,-0.1856931410082367,-0.5252114384480976,-0.3910087943683933,fast zehntel
gesamten,12.007334150883084,0.15102740134168025,-0.19395711686108613,0.15766269323355847,-0.15347868077938917,-0.1810888805876424,-1.0951619200499165,-0.9609592759702124,gesamten
zehntel ge+sam+t+en,7.319068291973808,0.1977174416806396,-0.09093263661037879,0.05026803862335132,-0.09453561065967851,-0.1948576667330085,-0.6001273150704999,-0.4659246709907957,zehntel ge+sam+t+en
Waldfläche,7.8787233343391705,0.20410721938722046,-0.09779740953302021,0.05689465597011707,-0.10118116491198115,-0.20341381456992588,-0.6738101550510892,-0.5396075109713849,Waldfläche
ge+sam+t+en wald+fläche,7.8787233343391705,0.20410721938722046,-0.09779740953302021,0.05689465597011707,-0.10118116491198115,-0.20341381456992588,-0.6738101550510892,-0.5396075109713849,ge+sam+t+en wald+fläche
verloren,11.771806258766505,-0.06029242058984396,0.3602885733103908,0.0212350562944668,-0.13644550071073222,-0.1466083951401921,-1.0753516501504108,-0.9411490060707067,verloren
wald+fläche verlier+en,8.946990219343192,0.21409776445732404,-0.109061599810382,0.06755912257925019,-0.11211775137354675,-0.21721791917937677,-0.8009614651032428,-0.6667588210235387,wald+fläche verlier+en
gegangen,11.286542214465928,0.16240178576411646,-0.11361534102822037,0.09342009638969183,-0.09906393294691568,-0.16784893336774684,-1.0332553392120263,-0.899052695132322,gegangen
verlier+en ge+geh+en,10.59463527105845,0.22566508076154002,-0.12303224343652114,0.08041003571905914,-0.12573712691593394,-0.23392884216724025,-0.9699920442146028,-0.8357894001348987,verlier+en ge+geh+en
...,29.381100339986133,-0.1608337532310209,-0.2638882961121397,0.13377163194373526,-0.018334072187433485,0.24989734532580374,-1.9899958997677452,-1.8557932556880412,...
mehr ...,27.805192871681445,-0.21499298953664855,-0.34189978145800987,0.1596924482835076,0.006496837245499679,0.27570172262570125,-1.9348670749137764,-1.8006644308340722,mehr ...
Dürren,204.47020142987313,0.27048880001226083,-0.21847045971744383,0.1864971442999171,-0.2587862819591194,-0.34393948434534405,-3.9300665283017766,-3.795863884222072,Dürren
hitze dürre+n,29.398041197404865,0.25940918543543434,-0.11345879026421789,0.12493305813806449,-0.20224428179263945,-0.31892073319316694,-1.9905723239020454,-1.8563696798223412,hitze dürre+n
Starkregen,62.66039256253307,0.09164873734067258,0.008694223634556127,0.16006865326711942,-0.17362237969579572,-0.2062842722453196,-2.7473738281822726,-2.6131711841025687,Starkregen
dürre+n stark+reg+en,15.692971601549539,0.20182274600561276,-0.024887758056586034,0.0760992086167332,-0.14351701756372723,-0.2326175051579732,-1.3628572211452323,-1.2286545770655282,dürre+n stark+reg+en
Eine,76.09593742750658,-0.007860064087873134,-0.14527046647298192,0.1595015883190922,-0.13974146363035275,-0.06542990341673136,0.19558293778876604,-2.8074365124202925,Eine
stark+reg+en ein,8.82165204664759,0.2130484804456567,-0.10784577392144822,0.06642081926284087,-0.11093536495888216,-0.21574214983451373,-0.7868534370707272,-0.6526507929910228,stark+reg+en ein
kurze,8.291639949111222,0.20826931061646825,-0.10240733115700075,0.06129102423479109,-0.10565218520702764,-0.20909881830045984,-0.7248920498692393,-0.5906894057895351,kurze
ein kurz+e,8.291639949111222,0.20826931061646825,-0.10240733115700075,0.06129102423479109,-0.10565218520702764,-0.20909881830045984,-0.7248920498692393,-0.5906894057895351,ein kurz+e
Geschichte,11.777642037018287,-0.20791103345963513,-0.36044247278897845,0.24339110259555383,0.06376790165037165,0.045826367547997536,-1.075847269266234,-0.9416446251865298,Geschichte
kurz+e geschichte,7.80650704160424,0.20333433607384901,-0.09695371251987235,0.05608533838088848,-0.10036361341243541,-0.20236805013499623,-0.6646018997327497,-0.5303992556530456,kurz+e geschichte
Extremwetters,6.988665387603742,0.1934590555987644,-0.08649091371362605,0.04593067401262316,-0.09024356715254046,-0.1892648043362923,-0.5539338840582881,-0.41973123997858397,Extremwetters
geschichte extrem+wetter+s,6.988665387603742,0.1934590555987644,-0.08649091371362605,0.04593067401262316,-0.09024356715254046,-0.1892648043362923,-0.5539338840582881,-0.41973123997858397,geschichte extrem+wetter+s
extrem+wetter+s deutschland,6.406263373786588,0.18485292727153427,-0.07781184771764661,0.03734614104133419,-0.0818744767347831,-0.1782111864757601,-0.466920441667596,-0.3327177975878919,extrem+wetter+s deutschland
deutschland deutschland,6.406263373786588,0.18485292727153427,-0.07781184771764661,0.03734614104133419,-0.0818744767347831,-0.1782111864757601,-0.466920441667596,-0.3327177975878919,deutschland deutschland
erhitzt,7.575606836780772,0.20076423494612494,-0.09417495539973746,0.05340963914249825,-0.09767254902717139,-0.19891223320094958,-0.6345777363684952,-0.5003750922887914,erhitzt
